4.222171,1.418105
3.003265,1.383945
5.909849,0.641384
0.017363,0.798698
2.556320,0.315554
5.598201,1.380597
2.378946,0.769952
3.112916,0.117858
2.299290,1.512736
5.190621,1.209200
2.458511,-0.037394
2.474685,0.434412
5.597275,0.846095
2.985929,0.051206
2.422122,1.118004
5.883290,0.958228
5.576273,1.389986
3.197114,0.106155
2.904467,1.076605
5.664728,-0.401244
5.648924,0.768366
5.782591,0.267275
1.234810,1.451428
3.263851,0.124223
6.201343,0.741871
1.679361,0.155525
2.985814,0.073416
2.649915,-0.415638
0.003849,-0.110907
5.845281,-0.617154
6.004935,1.515880
5.862493,0.133247
0.015242,1.385328
5.618242,1.218479
5.222704,1.104052
2.689985,-0.410657
0.036705,0.026775
6.261611,0.003465
3.331384,0.189538
3.225669,0.208819
5.821203,1.325473
3.192658,-0.017188
0.012911,0.044193
3.948014,0.069773
1.639061,0.131247
6.275037,0.012018
3.077084,-0.062100
0.013685,0.019748
2.918611,-0.084737
4.636762,0.122365
3.183493,1.335388
6.243361,0.018176
3.351476,-0.140583
6.279107,0.027010
3.096797,-0.040565
0.039261,0.020264
3.351438,0.118603
2.946583,0.211231
1.876260,0.729873
2.860306,-0.046802
0.141946,-0.557600
3.325097,-0.195264
3.256928,0.027646
2.781759,1.111996
0.409704,0.188656
1.911962,0.729491
4.370657,0.339124
0.120318,-0.483859
1.384393,0.663958
4.573141,1.208958
4.930927,0.707772
1.401527,0.440246
0.553562,0.219706
5.069130,0.140980
3.290340,1.075268
1.358891,0.385147
6.031221,-0.682082
4.375638,0.802093
2.181355,-0.073775
5.017546,0.181238
5.305617,0.603703
2.245315,0.143584
3.021349,-0.250389
0.977155,0.428193
5.149880,0.481361
5.131486,0.308574
5.987943,-0.058529
3.133808,0.086363
1.897032,0.463405
4.292632,0.215862
5.842722,-0.316127
2.845989,1.288317
5.945207,-0.319515
5.118070,0.020357
2.246906,0.086291
0.297911,-0.511049
3.733680,0.862079
5.834487,-0.611260
2.509681,-0.259999
6.008735,-0.143189
5.300103,0.183759
6.080660,0.987208
0.138149,1.205503
2.138508,1.377589
5.790205,-0.557373
5.623671,0.480577
5.543421,-0.125732
2.599868,-0.360878
3.100577,0.128031
5.905125,0.827676
2.761499,1.187925
1.549917,0.216969
3.097263,0.481487
4.538111,0.381437
3.127477,0.462805
5.846293,0.707879
1.107646,0.733945
5.986999,-0.312582
6.057778,-0.308281
1.916212,0.631054
5.782374,-0.307342
5.948001,-0.382933
1.108314,0.897301
3.196776,-0.223055
6.169225,-0.567277
3.052113,-0.367486
6.275379,0.664206
6.265553,-0.007732
2.530053,1.092667
5.615476,0.665734
5.770736,-0.062283
3.042807,0.072785
0.847270,1.281872
6.192644,-0.753819
6.280071,0.398164
5.823577,-0.214859
6.018583,-0.296841
2.546195,0.980153
1.712700,1.367695
6.085797,-0.272517
1.761783,1.312479
5.753963,-0.217892
2.274059,1.207899
6.214125,0.395409
2.679660,1.216527
6.089833,-0.264562
5.878894,-0.199198
1.102039,0.128149
1.309369,0.349097
0.052373,0.784024
2.510998,0.343317
5.479817,0.392738
2.881506,0.664794
4.090208,1.454402
6.172765,0.865481
2.437128,1.361662
3.659822,1.323823
2.924012,-0.045492
1.459103,1.489658
5.169433,0.751876
2.436038,0.795087
3.329638,1.466037
3.442291,0.541833
4.783536,1.319781
2.655846,1.477590
0.586464,1.369115
0.864932,0.009333
2.589039,1.461362
2.464350,1.327094
2.107752,1.540932
1.371084,1.517397
3.099772,1.043334
2.941020,1.328795
1.639961,1.458327
2.934322,1.358287
3.409341,1.523448
2.488116,1.519183
3.763802,1.498167
3.136054,-0.685713
3.865984,1.457144
2.582851,1.479578
6.195780,1.251682
1.636542,1.430369
1.162502,1.299687
0.664004,1.488119
1.431462,1.516610
1.993187,1.407563
3.093895,0.885364
2.185853,1.539671
2.621490,0.470735
6.042371,-0.354982
4.946167,0.223592
4.260113,0.831135
3.135241,-0.140446
2.881244,0.052913
3.119050,0.253570
0.248741,0.367650
3.208850,0.118678
1.815535,1.253168
4.763121,0.519218
1.152332,0.140770
3.188263,0.144412
4.861021,0.929596
1.698632,1.117152
2.138505,0.953060
1.828591,0.186515
4.883375,0.457682
3.083582,0.124595
0.056537,-0.100304
3.591477,1.377535
2.041242,0.473408
4.649917,0.434743
3.277316,0.114225
3.065976,0.124313
3.277262,0.112811
1.889093,1.117351
3.106598,0.121764
3.037587,0.117488
2.203450,1.224530
4.905356,0.451205
4.714137,0.614705
1.755717,0.272690
3.177774,0.144292
1.779457,0.298763
1.775872,0.319086
4.654751,0.573769
5.077791,0.123482
3.996740,0.691973
3.093656,0.185914
3.187693,0.128598
6.073420,-0.110645
1.700896,0.347454
1.514551,0.503067
4.241615,1.346397
3.027930,0.113419
1.665288,0.904531
4.672116,1.335986
4.732691,0.442809
4.427211,1.229429
4.644566,0.772514
4.798924,0.087503
4.740313,0.298274
4.215444,1.316999
3.265480,0.113508
3.227276,0.129677
4.800010,0.061553
3.220367,0.096561
4.853451,0.767012
4.384823,0.653157
1.540984,0.987464
2.695856,1.480269
4.009071,1.365626
1.347005,0.207265
6.215964,-0.110311
1.629034,0.326642
0.539759,0.906243
6.077360,0.838643
0.516781,0.996602
3.128743,-0.252433
0.026003,1.169763
0.376476,1.518525
3.558757,0.957543
3.155635,-0.093335
0.035128,1.204654
6.255621,-0.001226
3.416344,1.483274
0.159833,1.389014
1.467162,1.046245
0.041587,1.119831
0.036742,0.721510
3.372294,0.061827
6.281869,0.329207
3.847694,1.316065
1.474669,1.540690
0.134449,1.340440
0.979607,0.712208
0.356758,1.481916
6.106988,0.979756
3.076138,1.501007
0.260221,0.796175
0.340265,-0.036915
3.221133,-0.002470
0.062856,-0.408220
6.277449,-0.303694
3.682196,-0.376848
4.910245,0.728312
1.327039,0.122673
1.020131,0.348647
4.892430,0.340020
3.421361,0.671951
5.938488,0.403318
5.454961,0.702088
5.184660,0.637441
1.783428,0.207265
3.191718,-0.067367
3.184960,-0.135455
3.110763,-0.209313
3.162393,-0.129322
6.205026,0.345835
3.267981,0.099175
3.155612,-0.126803
3.246075,0.030303
3.248786,0.052250
3.326815,0.137058
6.117726,0.444027
3.183517,-0.083375
3.183821,0.089770
6.221629,0.288225
3.145975,-0.152727
3.203795,-0.061816
3.232514,0.139007
0.325389,-0.280696
3.216319,-0.035794
6.180169,0.370909
3.161709,-0.262057
3.207427,-0.025260
3.336850,0.143380
0.319922,-0.266861
3.135072,-0.186890
0.098820,-0.266547
0.249971,-0.265767
3.108105,0.017797
3.300744,0.097187
0.188360,0.817980
6.185472,1.263099
0.390570,-0.100448
4.208502,0.812147
4.756827,0.791339
4.295122,0.306265
4.951404,1.304606
5.250244,0.391651
3.418609,0.916847
6.214912,-0.738678
3.018228,0.640161
0.057761,0.365015
3.032534,0.035089
6.232261,0.334545
6.011924,-0.211401
0.375707,0.963420
2.936320,0.114876
6.052621,-0.244145
3.018520,0.010722
3.022599,0.009505
6.155590,-0.461753
2.788487,0.728243
3.056309,-0.018242
3.157977,-0.243928
3.031927,0.036559
2.998347,0.069112
3.238186,0.193399
0.143607,0.451455
5.056935,0.727947
0.015973,0.061661
3.285589,0.047572
0.208769,-0.422152
0.078546,-0.533370
0.296005,0.842392
3.194267,0.257679
3.337663,-0.013730
3.336804,-0.051920
3.285297,0.807565
6.257876,1.302211
3.253196,0.229429
3.075982,0.261422
4.180400,1.341290
2.786425,1.469385
3.287466,0.014588
3.158553,0.263729
2.448905,-0.188218
6.075905,1.528442
0.540065,1.186708
0.034583,0.757848
5.178201,0.164343
5.178998,0.156142
0.127091,0.381893
5.051114,0.099033
3.251411,1.021797
6.272649,0.365960
0.020179,-0.065081
2.753097,0.006300
3.806920,0.065492
4.952834,0.375967
3.345974,0.023254
6.254572,-0.011216
2.732438,0.001796
4.818251,1.115809
3.097520,-0.278651
0.060773,1.155717
4.739238,1.201431
1.350956,1.535088
0.048269,-0.440454
0.236127,1.438665
0.120564,-0.715873
4.953333,1.251144
3.478149,0.807744
3.166934,1.275022
3.118161,-0.099628
3.095339,-0.114932
3.010319,-0.009485
3.660045,1.242905
0.224235,-0.355943
3.298426,1.174363
2.991284,0.889049
3.249948,0.240714
2.996405,-0.184400
0.048046,-0.581523
3.266039,0.602543
6.094942,-0.449894
0.116131,0.576165
2.144230,1.298667
4.729956,1.455437
3.225780,1.317635
3.289703,-0.145012
0.496663,0.808543
1.225175,1.274709
2.826382,1.236183
0.691594,0.343800
3.240747,0.933892
4.335938,0.445285
5.766119,-0.044095
4.461094,0.558978
3.806151,1.282033
3.599218,0.411882
3.074947,0.126884
0.578313,-0.043335
3.391907,0.092697
1.955393,0.066468
0.535212,-0.079628
6.240138,0.394453
5.937224,-0.020715
0.203079,0.726788
0.350602,0.363734
0.776063,0.798741
4.801510,1.277202
1.143030,0.305596
4.291572,0.587880
4.010526,0.909908
2.476356,0.774161
3.598445,0.407101
2.838948,0.513754
0.430447,0.042014
3.565433,0.571292
1.950259,0.331805
2.198516,0.114704
1.477856,1.084374
2.463124,0.534768
1.972861,0.147467
5.169537,0.825015
1.796971,0.513863
3.970660,1.258581
0.891620,0.913411
0.338239,0.179212
5.421204,0.894821
0.351334,0.222481
1.937387,1.002537
3.470151,0.790130
0.647952,1.202452
0.950090,0.687539
4.214321,0.319456
5.501322,0.526168
5.448102,1.261421
5.338165,1.367900
1.194946,0.073200
4.420834,0.350697
3.184106,-0.002114
3.094444,0.065495
3.101274,0.051490
3.262269,0.118107
5.836220,-0.370336
2.950072,0.112934
3.112765,0.043077
3.079877,0.050448
5.983574,-0.348625
0.160236,0.803895
2.994548,0.028823
0.132933,0.404911
3.050730,0.036880
2.636317,0.465696
3.150715,0.088575
3.189587,0.112447
3.106548,0.063835
4.967630,0.615298
4.709098,0.171661
1.825308,1.519993
0.795690,1.463559
2.301174,1.511476
3.428176,1.398860
0.137582,1.204341
3.293067,1.073135
0.213451,1.082573
3.511992,1.440665
3.330459,1.430104
4.094880,1.072467
0.778208,1.255367
3.275944,1.456411
5.920994,1.508980
5.713190,0.606044
1.414216,1.333982
0.088277,1.502462
4.526433,1.552809
5.869353,1.257121
3.115696,1.480068
4.051931,0.030598
1.887873,1.447986
6.078702,0.720889
1.616586,1.519294
3.621136,1.410848
2.599789,0.863227
6.238702,1.422055
3.260617,0.069641
3.061734,0.043188
0.273616,1.472706
2.678454,1.368354
2.362379,1.387527
6.081415,0.254941
3.000387,0.016815
3.285728,-0.188350
5.893498,-0.372534
0.048336,1.382414
2.286491,1.324022
2.413857,1.319525
6.174002,0.429857
2.741245,0.710071
2.596123,1.256629
6.014777,1.136923
3.167532,0.063935
2.644793,0.782282
2.708326,1.207857
4.810898,1.339341
2.154449,1.349715
1.469451,1.475391
2.704789,1.278155
2.847008,0.978493
2.453306,1.365883
3.128142,0.051551
6.269668,1.377132
5.961748,-0.725495
3.047743,0.018767
3.118957,0.060418
3.188043,0.066938
2.535729,1.300968
3.217827,0.099516
6.227282,-0.048482
2.855273,-0.551706
6.052023,-0.458297
0.409902,1.377030
0.308634,1.363749
3.144596,0.049612
2.996840,0.144679
1.187104,1.499841
1.903676,1.282297
2.982604,0.055103
3.402352,0.831704
3.067685,0.105192
3.016940,0.900096
0.845235,1.309088
3.954975,0.157226
5.994800,0.091978
4.800831,0.156979
0.741672,0.130470
3.201248,-0.163280
3.051267,0.187095
3.083063,0.047736
6.044875,-0.254114
3.416298,-0.636926
6.127280,-0.367444
3.233483,-0.189219
3.045342,0.061165
3.246155,-0.214198
3.047198,0.103848
6.167146,-0.392460
2.674648,0.744152
3.165218,0.146121
3.150078,-0.083836
5.550591,-0.297002
3.107660,0.114308
3.078923,0.065455
3.267881,0.183971
3.072249,-0.174457
3.024246,0.131750
3.206416,-0.134087
3.264186,0.192667
0.149180,0.300587
3.067930,1.436484
1.930515,0.862677
1.676480,0.041086
5.817657,1.119993
6.191213,-0.556064
2.964058,0.758353
3.237888,-0.367323
6.271824,0.372219
3.294201,-0.357209
4.693413,0.008673
3.382939,-0.359271
2.388891,0.789650
0.253431,0.387021
5.351340,0.920527
3.206666,0.083851
1.070545,0.832551
3.145858,0.134137
3.199884,0.001850
0.955092,0.618116
3.173280,0.077909
2.959983,0.085958
6.101482,-0.400034
2.813404,0.709276
0.188392,0.371928
2.658861,0.935956
0.948890,1.024400
6.033390,-0.179143
0.521843,0.714473
3.228498,-0.099872
4.609528,1.032370
1.258108,0.964961
4.728077,1.472833
5.931717,-0.002159
5.755331,1.454259
5.867496,1.393175
1.673961,0.419842
3.769141,0.037268
1.650985,0.933194
1.817752,1.007797
6.042962,1.489969
1.660485,1.226491
2.273265,0.818752
1.855438,0.842774
1.504007,1.102449
5.928432,0.953517
5.593741,1.508574
2.910805,1.468554
5.381650,1.415974
1.789515,1.163914
2.557094,1.538459
2.546733,1.414499
2.070629,1.178753
5.648948,1.324612
1.825151,0.805558
3.136854,-0.066946
3.071822,0.226747
3.171510,0.717828
3.142679,-0.622426
1.346059,1.431908
6.178152,0.375941
0.042759,-0.011326
6.197874,-0.459613
3.150163,0.115888
3.198453,0.597351
0.088432,-0.308186
0.204730,1.170397
3.108490,-0.008218
0.203347,1.151048
6.244854,-0.299340
0.340356,0.485492
2.972744,0.835316
0.053554,-0.376435
3.145781,0.117462
3.067534,0.095790
3.024208,-0.005571
3.164995,1.028247
6.242917,0.754974
2.695627,1.384057
2.756942,1.055916
3.240280,-0.261386
3.045546,-0.254451
3.165754,0.176065
0.101577,1.202516
2.705059,1.262928
2.017682,0.614339
2.399184,0.620018
2.842158,-0.587323
5.574510,-0.253194
4.986763,0.924925
0.085891,0.861342
2.209239,0.782768
2.851218,0.526632
2.455326,1.339731
2.745594,0.019504
2.931449,0.010905
2.833725,0.015842
2.728277,0.025982
3.004286,-0.008212
2.957378,0.197223
2.296637,0.857435
2.234622,1.064761
5.886259,-0.021811
2.948275,-0.007835
2.885435,0.010192
2.632002,-0.007223
2.835994,0.012281
5.871878,1.178592
2.689215,-0.004469
2.946752,0.003297
2.803436,-0.001304
2.979791,-0.007636
2.114311,1.216095
2.939021,-0.013911
2.993780,-0.003611
2.677525,0.024118
2.918863,0.006187
2.831068,0.133094
5.815374,1.077110
0.097243,-1.107508
1.588727,0.642497
1.775838,0.394914
0.998324,0.488678
1.704713,0.899870
0.840583,0.930810
1.136124,0.030640
1.498565,0.799763
4.126063,0.388275
0.990851,0.591560
1.315495,0.463428
0.978700,0.234878
2.058784,1.394269
2.764072,0.017298
6.204012,0.563927
2.852128,0.016361
2.746513,0.022825
2.972038,0.193883
2.322613,0.828165
1.932334,1.111459
2.762861,0.018232
2.967098,-0.002911
2.903941,0.012205
2.651620,-0.012898
2.854507,0.013075
5.973556,1.088878
2.708474,-0.008914
2.965333,0.007579
2.822507,-0.000686
2.998545,-0.001823
1.670471,1.248944
2.958012,-0.008954
3.012466,0.002278
2.695952,0.019514
2.937421,0.009462
5.811503,1.322359
3.029656,0.676176
4.795885,1.035898
0.318231,0.050728
2.008179,0.711488
3.126057,-0.060550
3.164977,0.030256
3.624922,0.544648
3.287508,0.854136
2.209619,1.184047
1.888755,0.988873
0.325361,-0.373240
3.037434,0.947217
0.312003,-0.168074
0.250074,0.297103
6.273729,0.452534
4.896851,1.216114
0.224967,-0.728489
6.001632,-0.484900
2.390432,0.966965
3.054609,0.014099
6.107958,-0.441490
2.593686,1.453125
3.217926,0.022896
0.024657,-0.001816
3.225611,0.032268
6.001595,-0.447146
3.040472,0.009533
3.354950,0.004181
3.503969,0.500358
2.203474,0.103948
3.301147,0.019374
2.883424,0.895529
2.540665,1.231499
3.265260,0.035026
2.994834,-0.001118
0.882165,1.528587
6.105994,-0.385854
6.245375,-0.011751
3.420386,1.018257
2.899574,0.846782
6.191637,-0.302945
3.025735,-0.010188
5.963040,-0.453513
3.415889,0.035052
2.683817,0.447730
3.002115,-0.169938
6.084590,-0.361259
4.781535,0.903161
0.393001,0.954271
1.550677,0.990731
5.700712,-0.499735
5.920408,0.317855
6.203162,1.290086
2.935956,0.625981
0.058062,1.248391
6.240721,0.435998
5.774721,1.077460
5.555028,0.880902
1.562732,1.341122
6.186092,-0.751276
3.124852,-0.663109
2.976823,0.839081
4.565795,1.192079
5.628948,0.404347
2.835440,0.769058
6.034189,-0.259886
5.081287,0.913936
6.045960,-0.338878
4.920610,1.316633
3.985844,1.173213
3.406634,0.894347
6.153445,0.310138
5.953724,1.338414
5.483926,1.418233
1.232136,0.881607
2.064511,0.281033
3.734588,0.201468
6.073905,1.390008
0.719911,-0.072248
5.804576,1.025114
3.157075,-0.253925
5.592894,1.070920
6.140765,-0.460327
2.174770,1.256098
5.382324,1.119801
5.458586,0.977889
0.307382,0.366845
3.171745,-0.091981
0.557023,-0.517788
1.070208,1.222480
6.152315,-0.323513
1.416890,1.257540
3.071792,0.084805
6.255472,0.818134
6.264842,0.895726
3.026803,0.224383
3.210419,0.170740
5.793946,1.389790
0.103536,0.921710
3.164818,-0.034917
3.188527,-0.249503
3.120020,0.123002
3.164595,-0.016120
2.912115,0.111544
2.786695,0.805273
3.043945,-0.764156
3.100607,0.111782
1.012885,0.972706
1.153721,1.133821
0.877517,0.431975
2.722372,1.390461
0.736089,0.417480
3.565838,1.182583
3.479447,1.068368
0.005742,0.041487
4.166417,0.357507
0.966449,0.865908
0.692140,-0.396219
0.945074,0.116651
3.389921,1.348288
0.848676,1.312298
6.188988,0.002102
0.149401,1.148084
3.172216,0.171761
2.717239,1.357640
6.239495,-0.001153
2.697508,1.218975
4.000350,1.357890
2.599295,0.486651
0.250260,1.235511
0.393890,1.250793
3.352346,0.076330
3.287499,0.031247
0.292129,1.275385
2.967534,0.606797
2.447322,1.241298
3.278332,-0.611766
4.233680,1.405972
3.577776,1.172873
4.567946,1.469604
1.895875,1.372567
2.804844,1.269042
3.313346,0.074296
3.751030,1.031111
2.156050,1.449857
5.588067,-0.269977
2.748927,1.304442
3.016454,0.968711
4.357789,1.411072
4.830393,1.439061
5.545241,1.472651
3.354065,1.349981
0.151969,0.884568
6.209044,-0.777224
1.172571,1.380781
6.246876,-0.526553
6.247150,1.003865
6.076735,-0.253650
2.793828,0.800277
0.054840,0.564337
0.132007,0.945952
4.004999,0.162663
2.587696,-0.273570
5.951894,0.013111
5.894801,-0.016219
5.733813,0.100712
0.504076,-0.271447
4.499872,0.226390
3.000320,0.622791
4.291628,1.201647
3.589351,0.564562
2.104573,0.469535
2.678110,1.385960
3.494667,1.250092
1.326255,1.227914
2.389947,0.649759
4.816715,0.180319
1.660877,1.093544
2.424432,0.750000
1.806416,0.237627
4.567185,0.235981
4.781971,0.056292
1.851125,1.068239
4.132268,0.395160
0.319265,-0.342515
0.757914,0.574159
3.858417,0.000610
3.859547,-0.004248
0.446399,0.013553
4.150717,0.022293
1.062142,1.525298
3.037925,1.507771
2.700666,1.316650
1.137386,1.454492
5.822160,-0.682353
0.003244,1.145924
2.772829,0.847853
2.850470,0.008876
5.976132,-0.108999
0.169597,1.316791
3.051761,0.251910
5.917934,-0.175984
5.968804,1.112088
0.209428,1.453615
0.357149,1.384514
2.403589,1.372445
2.866766,0.100325
0.815974,1.122305
2.616404,1.165104
6.038055,1.278898
0.308784,1.349178
0.006983,-0.056992
2.682779,1.249579
2.657293,0.747747
2.687184,0.839050
3.109894,1.309405
1.876574,1.426587
2.961194,1.452743
1.975711,1.457703
2.709506,1.233035
6.029469,0.370615
2.818288,0.963260
3.108560,0.046384
6.061715,0.735914
5.571014,-0.121023
5.980524,1.216592
2.926579,-0.635990
3.182592,0.070865
0.002970,1.220582
2.633381,1.119473
3.199428,0.091497
6.208833,-0.041265
3.216148,0.068436
2.838246,0.563155
2.957317,0.031377
6.247253,1.236790
0.489773,1.420683
3.124636,0.044901
1.322622,1.343067
1.593951,1.445025
0.910171,1.076172
3.587409,-0.566946
4.484155,1.479665
4.229250,1.427490
0.747358,1.396696
0.499506,1.444712
6.197954,1.218191
0.143802,0.716558
0.662962,1.424065
0.648304,1.340024
2.913673,-0.004553
4.879852,1.525566
4.105342,1.086307
4.767915,1.501999
4.137089,1.240217
0.882641,1.198115
0.574838,1.186893
4.766577,1.491366
0.583859,1.434055
5.185133,1.503516
5.430882,1.225926
4.942303,1.542625
0.001590,-0.002699
3.743652,0.971477
4.060232,1.432976
0.819742,1.355239
0.331760,1.202407
4.899906,1.000690
2.481691,0.919877
2.804643,0.536232
5.808038,0.160942
6.275276,0.430775
6.147440,1.226146
3.233389,0.149148
0.040294,-0.323912
0.057945,0.809900
0.067976,0.489454
3.479507,1.142865
0.157838,0.274828
3.393999,1.520513
3.291108,0.121783
0.089525,0.314477
0.612271,1.001275
5.335599,-0.008704
0.913148,0.636134
0.165931,-0.251411
3.080209,0.167077
3.178543,-0.068760
3.155873,0.097867
0.748348,0.129950
3.309608,0.227983
0.619621,1.146995
0.182968,-0.247646
2.452703,1.003486
0.144864,-0.261710
3.982697,0.601097
3.201261,0.142639
4.723345,0.492464
4.272876,0.164889
3.150800,0.082961
3.148007,0.050698
3.573219,0.438892
6.159098,0.506246
3.166639,0.096979
3.277883,0.088444
3.200906,0.052824
0.218194,0.262225
3.268183,0.176990
3.903823,0.606635
6.282555,1.126881
1.758318,1.014111
3.265004,0.024644
3.231378,0.048071
4.730363,1.408719
4.671574,0.918205
3.182282,-0.085960
3.892900,1.227547
0.269534,0.381981
3.384968,0.567020
0.509451,0.544123
1.574551,1.520144
6.258103,-0.063676
6.130182,1.467352
3.314339,0.827968
3.119735,0.903261
6.246183,-0.059683
